Series,Winner,This Team,Record,Win Order
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-hornets-vs-nets.html,New Jersey Nets,Charlotte Hornets,1-2,LLW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-hornets-vs-nets.html,New Jersey Nets,New Jersey Nets,3-1,WWLW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-hornets-vs-nets.html,New Jersey Nets,Charlotte Hornets,1-3,LLWL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-hornets-vs-nets.html,New Jersey Nets,New Jersey Nets,4-1,WWLWW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-hornets-vs-nets.html,New Jersey Nets,Charlotte Hornets,1-4,LLWLL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-celtics-vs-pistons.html,Boston Celtics,Boston Celtics,0-1,L
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-celtics-vs-pistons.html,Boston Celtics,Detroit Pistons,1-0,W
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-celtics-vs-pistons.html,Boston Celtics,Boston Celtics,1-1,LW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-celtics-vs-pistons.html,Boston Celtics,Detroit Pistons,1-1,WL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-celtics-vs-pistons.html,Boston Celtics,Boston Celtics,2-1,LWW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-celtics-vs-pistons.html,Boston Celtics,Detroit Pistons,1-2,WLL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-celtics-vs-pistons.html,Boston Celtics,Boston Celtics,3-1,LWWW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-celtics-vs-pistons.html,Boston Celtics,Detroit Pistons,1-3,WLLL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-celtics-vs-pistons.html,Boston Celtics,Boston Celtics,4-1,LWWWW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-semifinals-celtics-vs-pistons.html,Boston Celtics,Detroit Pistons,1-4,WLLLL
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-supersonics-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,1-0,W
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-supersonics-vs-spurs.html,San Antonio Spurs,Seattle SuperSonics,0-1,L
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-supersonics-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,1-1,WL
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-supersonics-vs-spurs.html,San Antonio Spurs,Seattle SuperSonics,1-1,LW
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-supersonics-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-1,WLW
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-supersonics-vs-spurs.html,San Antonio Spurs,Seattle SuperSonics,1-2,LWL
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-supersonics-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-2,WLWL
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-supersonics-vs-spurs.html,San Antonio Spurs,Seattle SuperSonics,2-2,LWLW
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-supersonics-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,3-2,WLWLW
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-supersonics-vs-spurs.html,San Antonio Spurs,Seattle SuperSonics,2-3,LWLWL
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-jazz-vs-kings.html,Sacramento Kings,Sacramento Kings,1-0,W
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-jazz-vs-kings.html,Sacramento Kings,Utah Jazz,0-1,L
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-jazz-vs-kings.html,Sacramento Kings,Sacramento Kings,1-1,WL
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-jazz-vs-kings.html,Sacramento Kings,Utah Jazz,1-1,LW
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-jazz-vs-kings.html,Sacramento Kings,Sacramento Kings,2-1,WLW
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-jazz-vs-kings.html,Sacramento Kings,Utah Jazz,1-2,LWL
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-jazz-vs-kings.html,Sacramento Kings,Sacramento Kings,3-1,WLWW
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-jazz-vs-kings.html,Sacramento Kings,Utah Jazz,1-3,LWLL
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-trail-blazers-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,1-0,W
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-trail-blazers-vs-lakers.html,Los Angeles Lakers,Portland Trail Blazers,0-1,L
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-trail-blazers-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,2-0,WW
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-trail-blazers-vs-lakers.html,Los Angeles Lakers,Portland Trail Blazers,0-2,LL
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-trail-blazers-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,3-0,WWW
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-trail-blazers-vs-lakers.html,Los Angeles Lakers,Portland Trail Blazers,0-3,LLL
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-timberwolves-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,1-0,W
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-timberwolves-vs-mavericks.html,Dallas Mavericks,Minnesota Timberwolves,0-1,L
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-timberwolves-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,2-0,WW
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-timberwolves-vs-mavericks.html,Dallas Mavericks,Minnesota Timberwolves,0-2,LL
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-timberwolves-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,3-0,WWW
https://www.basketball-reference.com/playoffs/2002-nba-western-conference-first-round-timberwolves-vs-mavericks.html,Dallas Mavericks,Minnesota Timberwolves,0-3,LLL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-pacers-vs-nets.html,New Jersey Nets,New Jersey Nets,0-1,L
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-pacers-vs-nets.html,New Jersey Nets,Indiana Pacers,1-0,W
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-pacers-vs-nets.html,New Jersey Nets,New Jersey Nets,1-1,LW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-pacers-vs-nets.html,New Jersey Nets,Indiana Pacers,1-1,WL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-pacers-vs-nets.html,New Jersey Nets,New Jersey Nets,2-1,LWW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-pacers-vs-nets.html,New Jersey Nets,Indiana Pacers,1-2,WLL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-pacers-vs-nets.html,New Jersey Nets,New Jersey Nets,2-2,LWWL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-pacers-vs-nets.html,New Jersey Nets,Indiana Pacers,2-2,WLLW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-pacers-vs-nets.html,New Jersey Nets,New Jersey Nets,3-2,LWWLW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-pacers-vs-nets.html,New Jersey Nets,Indiana Pacers,2-3,WLLWL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-raptors-vs-pistons.html,Detroit Pistons,Detroit Pistons,1-0,W
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-raptors-vs-pistons.html,Detroit Pistons,Toronto Raptors,0-1,L
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-raptors-vs-pistons.html,Detroit Pistons,Detroit Pistons,2-0,WW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-raptors-vs-pistons.html,Detroit Pistons,Toronto Raptors,0-2,LL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-raptors-vs-pistons.html,Detroit Pistons,Detroit Pistons,2-1,WWL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-raptors-vs-pistons.html,Detroit Pistons,Toronto Raptors,1-2,LLW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-raptors-vs-pistons.html,Detroit Pistons,Detroit Pistons,2-2,WWLL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-raptors-vs-pistons.html,Detroit Pistons,Toronto Raptors,2-2,LLWW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-raptors-vs-pistons.html,Detroit Pistons,Detroit Pistons,3-2,WWLLW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-raptors-vs-pistons.html,Detroit Pistons,Toronto Raptors,2-3,LLWWL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-magic-vs-hornets.html,Charlotte Hornets,Charlotte Hornets,1-0,W
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-magic-vs-hornets.html,Charlotte Hornets,Orlando Magic,0-1,L
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-magic-vs-hornets.html,Charlotte Hornets,Charlotte Hornets,1-1,WL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-magic-vs-hornets.html,Charlotte Hornets,Orlando Magic,1-1,LW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-magic-vs-hornets.html,Charlotte Hornets,Charlotte Hornets,2-1,WLW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-magic-vs-hornets.html,Charlotte Hornets,Orlando Magic,1-2,LWL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-magic-vs-hornets.html,Charlotte Hornets,Charlotte Hornets,3-1,WLWW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-magic-vs-hornets.html,Charlotte Hornets,Orlando Magic,1-3,LWLL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,1-0,W
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,0-1,L
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,2-0,WW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,0-2,LL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,2-1,WWL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,1-2,LLW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,2-2,WWLL
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,2-2,LLWW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,3-2,WWLLW
https://www.basketball-reference.com/playoffs/2002-nba-eastern-conference-first-round-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,2-3,LLWWL
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,1-0,W
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,New Jersey Nets,0-1,L
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,1-1,WL
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,New Jersey Nets,1-1,LW
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-1,WLW
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,New Jersey Nets,1-2,LWL
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-2,WLWL
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,New Jersey Nets,2-2,LWLW
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,3-2,WLWLW
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,New Jersey Nets,2-3,LWLWL
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,4-2,WLWLWW
https://www.basketball-reference.com/playoffs/2003-nba-finals-nets-vs-spurs.html,San Antonio Spurs,New Jersey Nets,2-4,LWLWLL
https://www.basketball-reference.com/playoffs/2003-nba-western-conference-finals-mavericks-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,0-1,L
